20250428105029,60.60.0.5,51817,10.100.200.18,5001,3,0.0-1.0,15204412,121635296
20250428105030,60.60.0.5,51817,10.100.200.18,5001,3,1.0-2.0,15466496,123731968
20250428105031,60.60.0.5,51817,10.100.200.18,5001,3,2.0-3.0,16646144,133169152
20250428105032,60.60.0.5,51817,10.100.200.18,5001,3,3.0-4.0,16908288,135266304
20250428105033,60.60.0.5,51817,10.100.200.18,5001,3,4.0-5.0,16515072,132120576
20250428105034,60.60.0.5,51817,10.100.200.18,5001,3,5.0-6.0,19529728,156237824
20250428105035,60.60.0.5,51817,10.100.200.18,5001,3,6.0-7.0,18219008,145752064
20250428105036,60.60.0.5,51817,10.100.200.18,5001,3,7.0-8.0,17301504,138412032
20250428105037,60.60.0.5,51817,10.100.200.18,5001,3,8.0-9.0,9830400,78643200
20250428105038,60.60.0.5,51817,10.100.200.18,5001,3,9.0-10.0,9175040,73400320
20250428105039,60.60.0.5,51817,10.100.200.18,5001,3,10.0-11.0,15990784,127926272
20250428105040,60.60.0.5,51817,10.100.200.18,5001,3,11.0-12.0,19136512,153092096
20250428105041,60.60.0.5,51817,10.100.200.18,5001,3,12.0-13.0,18743296,149946368
20250428105042,60.60.0.5,51817,10.100.200.18,5001,3,13.0-14.0,10878976,87031808
20250428105043,60.60.0.5,51817,10.100.200.18,5001,3,14.0-15.0,13369344,106954752
20250428105044,60.60.0.5,51817,10.100.200.18,5001,3,15.0-16.0,17432576,139460608
20250428105045,60.60.0.5,51817,10.100.200.18,5001,3,16.0-17.0,14811136,118489088
20250428105046,60.60.0.5,51817,10.100.200.18,5001,3,17.0-18.0,11927552,95420416
20250428105047,60.60.0.5,51817,10.100.200.18,5001,3,18.0-19.0,13893632,111149056
20250428105048,60.60.0.5,51817,10.100.200.18,5001,3,19.0-20.0,14417920,115343360
20250428105049,60.60.0.5,51817,10.100.200.18,5001,3,20.0-21.0,13631488,109051904
20250428105050,60.60.0.5,51817,10.100.200.18,5001,3,21.0-22.0,14286848,114294784
20250428105051,60.60.0.5,51817,10.100.200.18,5001,3,22.0-23.0,13500416,108003328
20250428105052,60.60.0.5,51817,10.100.200.18,5001,3,23.0-24.0,12320768,98566144
20250428105053,60.60.0.5,51817,10.100.200.18,5001,3,24.0-25.0,13631488,109051904
20250428105054,60.60.0.5,51817,10.100.200.18,5001,3,25.0-26.0,13238272,105906176
20250428105055,60.60.0.5,51817,10.100.200.18,5001,3,26.0-27.0,12058624,96468992
20250428105056,60.60.0.5,51817,10.100.200.18,5001,3,27.0-28.0,11272192,90177536
20250428105057,60.60.0.5,51817,10.100.200.18,5001,3,28.0-29.0,12845056,102760448
20250428105058,60.60.0.5,51817,10.100.200.18,5001,3,29.0-30.0,14024704,112197632
20250428105059,60.60.0.5,51817,10.100.200.18,5001,3,30.0-31.0,14024704,112197632
20250428105100,60.60.0.5,51817,10.100.200.18,5001,3,31.0-32.0,12976128,103809024
20250428105101,60.60.0.5,51817,10.100.200.18,5001,3,32.0-33.0,14548992,116391936
20250428105102,60.60.0.5,51817,10.100.200.18,5001,3,33.0-34.0,14155776,113246208
