20250428102906,60.60.0.6,58045,10.100.200.18,5001,3,0.0-1.0,15990844,127926752
20250428102907,60.60.0.6,58045,10.100.200.18,5001,3,1.0-2.0,16646144,133169152
20250428102908,60.60.0.6,58045,10.100.200.18,5001,3,2.0-3.0,17825792,142606336
20250428102909,60.60.0.6,58045,10.100.200.18,5001,3,3.0-4.0,15466496,123731968
20250428102910,60.60.0.6,58045,10.100.200.18,5001,3,4.0-5.0,18219008,145752064
20250428102911,60.60.0.6,58045,10.100.200.18,5001,3,5.0-6.0,18612224,148897792
20250428102912,60.60.0.6,58045,10.100.200.18,5001,3,6.0-7.0,18350080,146800640
20250428102913,60.60.0.6,58045,10.100.200.18,5001,3,7.0-8.0,16252928,130023424
20250428102914,60.60.0.6,58045,10.100.200.18,5001,3,8.0-9.0,9961472,79691776
20250428102915,60.60.0.6,58045,10.100.200.18,5001,3,9.0-10.0,18350080,146800640
20250428102916,60.60.0.6,58045,10.100.200.18,5001,3,10.0-11.0,17694720,141557760
20250428102917,60.60.0.6,58045,10.100.200.18,5001,3,11.0-12.0,15728640,125829120
20250428102918,60.60.0.6,58045,10.100.200.18,5001,3,12.0-13.0,17170432,137363456
20250428102919,60.60.0.6,58045,10.100.200.18,5001,3,13.0-14.0,10092544,80740352
20250428102920,60.60.0.6,58045,10.100.200.18,5001,3,14.0-15.0,17694720,141557760
20250428102921,60.60.0.6,58045,10.100.200.18,5001,3,15.0-16.0,18743296,149946368
20250428102922,60.60.0.6,58045,10.100.200.18,5001,3,16.0-17.0,15728640,125829120
20250428102923,60.60.0.6,58045,10.100.200.18,5001,3,17.0-18.0,12713984,101711872
20250428102924,60.60.0.6,58045,10.100.200.18,5001,3,18.0-19.0,12582912,100663296
20250428102925,60.60.0.6,58045,10.100.200.18,5001,3,19.0-20.0,10354688,82837504
20250428102926,60.60.0.6,58045,10.100.200.18,5001,3,20.0-21.0,12320768,98566144
20250428102927,60.60.0.6,58045,10.100.200.18,5001,3,21.0-22.0,11665408,93323264
20250428102928,60.60.0.6,58045,10.100.200.18,5001,3,22.0-23.0,15204352,121634816
20250428102929,60.60.0.6,58045,10.100.200.18,5001,3,23.0-24.0,14155776,113246208
20250428102930,60.60.0.6,58045,10.100.200.18,5001,3,24.0-25.0,14417920,115343360
20250428102931,60.60.0.6,58045,10.100.200.18,5001,3,25.0-26.0,14417920,115343360
20250428102932,60.60.0.6,58045,10.100.200.18,5001,3,26.0-27.0,10878976,87031808
20250428102933,60.60.0.6,58045,10.100.200.18,5001,3,27.0-28.0,13762560,110100480
20250428102934,60.60.0.6,58045,10.100.200.18,5001,3,28.0-29.0,13893632,111149056
20250428102935,60.60.0.6,58045,10.100.200.18,5001,3,29.0-30.0,15466496,123731968
20250428102936,60.60.0.6,58045,10.100.200.18,5001,3,30.0-31.0,11927552,95420416
20250428102937,60.60.0.6,58045,10.100.200.18,5001,3,31.0-32.0,12320768,98566144
20250428102938,60.60.0.6,58045,10.100.200.18,5001,3,32.0-33.0,11796480,94371840
20250428102939,60.60.0.6,58045,10.100.200.18,5001,3,33.0-34.0,12451840,99614720
20250428102940,60.60.0.6,58045,10.100.200.18,5001,3,34.0-35.0,14942208,119537664
20250428102941,60.60.0.6,58045,10.100.200.18,5001,3,35.0-36.0,12058624,96468992
20250428102942,60.60.0.6,58045,10.100.200.18,5001,3,36.0-37.0,13631488,109051904
20250428102943,60.60.0.6,58045,10.100.200.18,5001,3,37.0-38.0,13893632,111149056
20250428102944,60.60.0.6,58045,10.100.200.18,5001,3,38.0-39.0,13238272,105906176
20250428102945,60.60.0.6,58045,10.100.200.18,5001,3,39.0-40.0,14680064,117440512
20250428102946,60.60.0.6,58045,10.100.200.18,5001,3,40.0-41.0,13631488,109051904
20250428102947,60.60.0.6,58045,10.100.200.18,5001,3,41.0-42.0,12058624,96468992
20250428102948,60.60.0.6,58045,10.100.200.18,5001,3,42.0-43.0,12845056,102760448
20250428102949,60.60.0.6,58045,10.100.200.18,5001,3,43.0-44.0,14024704,112197632
20250428102950,60.60.0.6,58045,10.100.200.18,5001,3,44.0-45.0,12582912,100663296
20250428102951,60.60.0.6,58045,10.100.200.18,5001,3,45.0-46.0,13107200,104857600
20250428102952,60.60.0.6,58045,10.100.200.18,5001,3,46.0-47.0,10485760,83886080
20250428102953,60.60.0.6,58045,10.100.200.18,5001,3,47.0-48.0,13762560,110100480
20250428102954,60.60.0.6,58045,10.100.200.18,5001,3,48.0-49.0,12320768,98566144
20250428102955,60.60.0.6,58045,10.100.200.18,5001,3,49.0-50.0,14548992,116391936
20250428102956,60.60.0.6,58045,10.100.200.18,5001,3,50.0-51.0,12976128,103809024
20250428102957,60.60.0.6,58045,10.100.200.18,5001,3,51.0-52.0,12058624,96468992
20250428102958,60.60.0.6,58045,10.100.200.18,5001,3,52.0-53.0,14286848,114294784
20250428102959,60.60.0.6,58045,10.100.200.18,5001,3,53.0-54.0,13107200,104857600
20250428103000,60.60.0.6,58045,10.100.200.18,5001,3,54.0-55.0,14024704,112197632
20250428103001,60.60.0.6,58045,10.100.200.18,5001,3,55.0-56.0,14024704,112197632
20250428103002,60.60.0.6,58045,10.100.200.18,5001,3,56.0-57.0,11927552,95420416
20250428103003,60.60.0.6,58045,10.100.200.18,5001,3,57.0-58.0,13238272,105906176
20250428103004,60.60.0.6,58045,10.100.200.18,5001,3,58.0-59.0,13238272,105906176
20250428103005,60.60.0.6,58045,10.100.200.18,5001,3,59.0-60.0,11927552,95420416
20250428103005,60.60.0.6,58045,10.100.200.18,5001,3,60.0-60.0,262144,381023255
20250428103005,60.60.0.6,58045,10.100.200.18,5001,3,0.0-60.0,841744444,112222298
