20250428102145,60.60.0.2,33989,10.100.200.15,5001,3,0.0-1.0,32112700,256901600
20250428102146,60.60.0.2,33989,10.100.200.15,5001,3,1.0-2.0,39059456,312475648
20250428102147,60.60.0.2,33989,10.100.200.15,5001,3,2.0-3.0,37486592,299892736
20250428102148,60.60.0.2,33989,10.100.200.15,5001,3,3.0-4.0,38141952,305135616
20250428102149,60.60.0.2,33989,10.100.200.15,5001,3,4.0-5.0,37748736,301989888
20250428102150,60.60.0.2,33989,10.100.200.15,5001,3,5.0-6.0,41418752,331350016
20250428102151,60.60.0.2,33989,10.100.200.15,5001,3,6.0-7.0,43515904,348127232
20250428102152,60.60.0.2,33989,10.100.200.15,5001,3,7.0-8.0,37224448,297795584
20250428102153,60.60.0.2,33989,10.100.200.15,5001,3,8.0-9.0,39583744,316669952
20250428102154,60.60.0.2,33989,10.100.200.15,5001,3,9.0-10.0,42598400,340787200
20250428102155,60.60.0.2,33989,10.100.200.15,5001,3,10.0-11.0,30932992,247463936
20250428102156,60.60.0.2,33989,10.100.200.15,5001,3,11.0-12.0,33816576,270532608
20250428102157,60.60.0.2,33989,10.100.200.15,5001,3,12.0-13.0,23068672,184549376
20250428102158,60.60.0.2,33989,10.100.200.15,5001,3,13.0-14.0,27394048,219152384
20250428102159,60.60.0.2,33989,10.100.200.15,5001,3,14.0-15.0,38010880,304087040
20250428102200,60.60.0.2,33989,10.100.200.15,5001,3,15.0-16.0,34865152,278921216
20250428102201,60.60.0.2,33989,10.100.200.15,5001,3,16.0-17.0,34078720,272629760
20250428102202,60.60.0.2,33989,10.100.200.15,5001,3,17.0-18.0,34865152,278921216
20250428102203,60.60.0.2,33989,10.100.200.15,5001,3,18.0-19.0,32899072,263192576
20250428102204,60.60.0.2,33989,10.100.200.15,5001,3,19.0-20.0,35913728,287309824
20250428102205,60.60.0.2,33989,10.100.200.15,5001,3,20.0-21.0,31457280,251658240
20250428102206,60.60.0.2,33989,10.100.200.15,5001,3,21.0-22.0,29884416,239075328
20250428102207,60.60.0.2,33989,10.100.200.15,5001,3,22.0-23.0,24641536,197132288
20250428102208,60.60.0.2,33989,10.100.200.15,5001,3,23.0-24.0,24117248,192937984
20250428102209,60.60.0.2,33989,10.100.200.15,5001,3,24.0-25.0,25427968,203423744
20250428102210,60.60.0.2,33989,10.100.200.15,5001,3,25.0-26.0,30932992,247463936
20250428102211,60.60.0.2,33989,10.100.200.15,5001,3,26.0-27.0,29491200,235929600
20250428102212,60.60.0.2,33989,10.100.200.15,5001,3,27.0-28.0,35127296,281018368
20250428102213,60.60.0.2,33989,10.100.200.15,5001,3,28.0-29.0,33161216,265289728
20250428102214,60.60.0.2,33989,10.100.200.15,5001,3,29.0-30.0,25952256,207618048
20250428102215,60.60.0.2,33989,10.100.200.15,5001,3,30.0-31.0,26214400,209715200
