20250428105029,60.60.0.2,36547,10.100.200.18,5001,3,0.0-1.0,15466556,123732448
20250428105030,60.60.0.2,36547,10.100.200.18,5001,3,1.0-2.0,15466496,123731968
20250428105031,60.60.0.2,36547,10.100.200.18,5001,3,2.0-3.0,17301504,138412032
20250428105032,60.60.0.2,36547,10.100.200.18,5001,3,3.0-4.0,16646144,133169152
20250428105033,60.60.0.2,36547,10.100.200.18,5001,3,4.0-5.0,16384000,131072000
20250428105034,60.60.0.2,36547,10.100.200.18,5001,3,5.0-6.0,16252928,130023424
20250428105035,60.60.0.2,36547,10.100.200.18,5001,3,6.0-7.0,17563648,140509184
20250428105036,60.60.0.2,36547,10.100.200.18,5001,3,7.0-8.0,14548992,116391936
20250428105037,60.60.0.2,36547,10.100.200.18,5001,3,8.0-9.0,8781824,70254592
20250428105038,60.60.0.2,36547,10.100.200.18,5001,3,9.0-10.0,13500416,108003328
20250428105039,60.60.0.2,36547,10.100.200.18,5001,3,10.0-11.0,18743296,149946368
20250428105040,60.60.0.2,36547,10.100.200.18,5001,3,11.0-12.0,19791872,158334976
20250428105041,60.60.0.2,36547,10.100.200.18,5001,3,12.0-13.0,18743296,149946368
20250428105042,60.60.0.2,36547,10.100.200.18,5001,3,13.0-14.0,11534336,92274688
20250428105043,60.60.0.2,36547,10.100.200.18,5001,3,14.0-15.0,15073280,120586240
20250428105044,60.60.0.2,36547,10.100.200.18,5001,3,15.0-16.0,18219008,145752064
20250428105045,60.60.0.2,36547,10.100.200.18,5001,3,16.0-17.0,13500416,108003328
20250428105046,60.60.0.2,36547,10.100.200.18,5001,3,17.0-18.0,14155776,113246208
20250428105047,60.60.0.2,36547,10.100.200.18,5001,3,18.0-19.0,11403264,91226112
20250428105048,60.60.0.2,36547,10.100.200.18,5001,3,19.0-20.0,12713984,101711872
20250428105049,60.60.0.2,36547,10.100.200.18,5001,3,20.0-21.0,13369344,106954752
20250428105050,60.60.0.2,36547,10.100.200.18,5001,3,21.0-22.0,14024704,112197632
20250428105051,60.60.0.2,36547,10.100.200.18,5001,3,22.0-23.0,15466496,123731968
20250428105052,60.60.0.2,36547,10.100.200.18,5001,3,23.0-24.0,12451840,99614720
20250428105053,60.60.0.2,36547,10.100.200.18,5001,3,24.0-25.0,12976128,103809024
20250428105054,60.60.0.2,36547,10.100.200.18,5001,3,25.0-26.0,14417920,115343360
20250428105055,60.60.0.2,36547,10.100.200.18,5001,3,26.0-27.0,11534336,92274688
20250428105056,60.60.0.2,36547,10.100.200.18,5001,3,27.0-28.0,14286848,114294784
20250428105057,60.60.0.2,36547,10.100.200.18,5001,3,28.0-29.0,13369344,106954752
20250428105058,60.60.0.2,36547,10.100.200.18,5001,3,29.0-30.0,14417920,115343360
20250428105059,60.60.0.2,36547,10.100.200.18,5001,3,30.0-31.0,12451840,99614720
20250428105100,60.60.0.2,36547,10.100.200.18,5001,3,31.0-32.0,16384000,131072000
20250428105101,60.60.0.2,36547,10.100.200.18,5001,3,32.0-33.0,14680064,117440512
20250428105102,60.60.0.2,36547,10.100.200.18,5001,3,33.0-34.0,13893632,111149056
20250428105103,60.60.0.2,36547,10.100.200.18,5001,3,34.0-35.0,12976128,103809024
20250428105104,60.60.0.2,36547,10.100.200.18,5001,3,35.0-36.0,14024704,112197632
20250428105105,60.60.0.2,36547,10.100.200.18,5001,3,36.0-37.0,13369344,106954752
20250428105106,60.60.0.2,36547,10.100.200.18,5001,3,37.0-38.0,13762560,110100480
20250428105107,60.60.0.2,36547,10.100.200.18,5001,3,38.0-39.0,12845056,102760448
20250428105108,60.60.0.2,36547,10.100.200.18,5001,3,39.0-40.0,14680064,117440512
20250428105109,60.60.0.2,36547,10.100.200.18,5001,3,40.0-41.0,13369344,106954752
20250428105110,60.60.0.2,36547,10.100.200.18,5001,3,41.0-42.0,14548992,116391936
20250428105111,60.60.0.2,36547,10.100.200.18,5001,3,42.0-43.0,12320768,98566144
20250428105112,60.60.0.2,36547,10.100.200.18,5001,3,43.0-44.0,13762560,110100480
20250428105113,60.60.0.2,36547,10.100.200.18,5001,3,44.0-45.0,14811136,118489088
20250428105114,60.60.0.2,36547,10.100.200.18,5001,3,45.0-46.0,13500416,108003328
20250428105115,60.60.0.2,36547,10.100.200.18,5001,3,46.0-47.0,11665408,93323264
20250428105116,60.60.0.2,36547,10.100.200.18,5001,3,47.0-48.0,13762560,110100480
20250428105117,60.60.0.2,36547,10.100.200.18,5001,3,48.0-49.0,15597568,124780544
20250428105118,60.60.0.2,36547,10.100.200.18,5001,3,49.0-50.0,14417920,115343360
20250428105119,60.60.0.2,36547,10.100.200.18,5001,3,50.0-51.0,14548992,116391936
20250428105120,60.60.0.2,36547,10.100.200.18,5001,3,51.0-52.0,14680064,117440512
20250428105121,60.60.0.2,36547,10.100.200.18,5001,3,52.0-53.0,14155776,113246208
20250428105122,60.60.0.2,36547,10.100.200.18,5001,3,53.0-54.0,12976128,103809024
20250428105123,60.60.0.2,36547,10.100.200.18,5001,3,54.0-55.0,14548992,116391936
20250428105124,60.60.0.2,36547,10.100.200.18,5001,3,55.0-56.0,13107200,104857600
20250428105125,60.60.0.2,36547,10.100.200.18,5001,3,56.0-57.0,14024704,112197632
20250428105126,60.60.0.2,36547,10.100.200.18,5001,3,57.0-58.0,14417920,115343360
20250428105127,60.60.0.2,36547,10.100.200.18,5001,3,58.0-59.0,14286848,114294784
20250428105128,60.60.0.2,36547,10.100.200.18,5001,3,59.0-60.0,15073280,120586240
20250428105128,60.60.0.2,36547,10.100.200.18,5001,3,60.0-60.0,262144,74456862
20250428105128,60.60.0.2,36547,10.100.200.18,5001,3,0.0-60.0,861012028,114747737
