20250428103247,60.60.0.8,60029,10.100.200.15,5001,3,0.0-1.0,12976188,103809504
20250428103248,60.60.0.8,60029,10.100.200.15,5001,3,1.0-2.0,11010048,88080384
20250428103249,60.60.0.8,60029,10.100.200.15,5001,3,2.0-3.0,10616832,84934656
20250428103250,60.60.0.8,60029,10.100.200.15,5001,3,3.0-4.0,13500416,108003328
20250428103251,60.60.0.8,60029,10.100.200.15,5001,3,4.0-5.0,14548992,116391936
20250428103252,60.60.0.8,60029,10.100.200.15,5001,3,5.0-6.0,12713984,101711872
20250428103253,60.60.0.8,60029,10.100.200.15,5001,3,6.0-7.0,9568256,76546048
20250428103254,60.60.0.8,60029,10.100.200.15,5001,3,7.0-8.0,13238272,105906176
20250428103255,60.60.0.8,60029,10.100.200.15,5001,3,8.0-9.0,13369344,106954752
20250428103256,60.60.0.8,60029,10.100.200.15,5001,3,9.0-10.0,13238272,105906176
20250428103257,60.60.0.8,60029,10.100.200.15,5001,3,10.0-11.0,12451840,99614720
20250428103258,60.60.0.8,60029,10.100.200.15,5001,3,11.0-12.0,8781824,70254592
20250428103259,60.60.0.8,60029,10.100.200.15,5001,3,12.0-13.0,14417920,115343360
20250428103300,60.60.0.8,60029,10.100.200.15,5001,3,13.0-14.0,11272192,90177536
20250428103301,60.60.0.8,60029,10.100.200.15,5001,3,14.0-15.0,15073280,120586240
20250428103302,60.60.0.8,60029,10.100.200.15,5001,3,15.0-16.0,13500416,108003328
20250428103303,60.60.0.8,60029,10.100.200.15,5001,3,16.0-17.0,7733248,61865984
20250428103304,60.60.0.8,60029,10.100.200.15,5001,3,17.0-18.0,8257536,66060288
20250428103305,60.60.0.8,60029,10.100.200.15,5001,3,18.0-19.0,12189696,97517568
20250428103306,60.60.0.8,60029,10.100.200.15,5001,3,19.0-20.0,11141120,89128960
20250428103307,60.60.0.8,60029,10.100.200.15,5001,3,20.0-21.0,9175040,73400320
20250428103308,60.60.0.8,60029,10.100.200.15,5001,3,21.0-22.0,10092544,80740352
20250428103309,60.60.0.8,60029,10.100.200.15,5001,3,22.0-23.0,8650752,69206016
20250428103310,60.60.0.8,60029,10.100.200.15,5001,3,23.0-24.0,8126464,65011712
20250428103311,60.60.0.8,60029,10.100.200.15,5001,3,24.0-25.0,10354688,82837504
20250428103312,60.60.0.8,60029,10.100.200.15,5001,3,25.0-26.0,7733248,61865984
20250428103313,60.60.0.8,60029,10.100.200.15,5001,3,26.0-27.0,8912896,71303168
20250428103314,60.60.0.8,60029,10.100.200.15,5001,3,27.0-28.0,9175040,73400320
20250428103315,60.60.0.8,60029,10.100.200.15,5001,3,28.0-29.0,9043968,72351744
20250428103316,60.60.0.8,60029,10.100.200.15,5001,3,29.0-30.0,7077888,56623104
20250428103317,60.60.0.8,60029,10.100.200.15,5001,3,30.0-31.0,8650752,69206016
20250428103318,60.60.0.8,60029,10.100.200.15,5001,3,31.0-32.0,10092544,80740352
20250428103319,60.60.0.8,60029,10.100.200.15,5001,3,32.0-33.0,8781824,70254592
20250428103320,60.60.0.8,60029,10.100.200.15,5001,3,33.0-34.0,9961472,79691776
20250428103321,60.60.0.8,60029,10.100.200.15,5001,3,34.0-35.0,9830400,78643200
20250428103322,60.60.0.8,60029,10.100.200.15,5001,3,35.0-36.0,10223616,81788928
20250428103323,60.60.0.8,60029,10.100.200.15,5001,3,36.0-37.0,10878976,87031808
20250428103324,60.60.0.8,60029,10.100.200.15,5001,3,37.0-38.0,10223616,81788928
20250428103325,60.60.0.8,60029,10.100.200.15,5001,3,38.0-39.0,9830400,78643200
20250428103326,60.60.0.8,60029,10.100.200.15,5001,3,39.0-40.0,9830400,78643200
20250428103327,60.60.0.8,60029,10.100.200.15,5001,3,40.0-41.0,11403264,91226112
20250428103328,60.60.0.8,60029,10.100.200.15,5001,3,41.0-42.0,7864320,62914560
20250428103329,60.60.0.8,60029,10.100.200.15,5001,3,42.0-43.0,10616832,84934656
20250428103330,60.60.0.8,60029,10.100.200.15,5001,3,43.0-44.0,9568256,76546048
20250428103331,60.60.0.8,60029,10.100.200.15,5001,3,44.0-45.0,10485760,83886080
20250428103332,60.60.0.8,60029,10.100.200.15,5001,3,45.0-46.0,10616832,84934656
20250428103333,60.60.0.8,60029,10.100.200.15,5001,3,46.0-47.0,9961472,79691776
20250428103334,60.60.0.8,60029,10.100.200.15,5001,3,47.0-48.0,10223616,81788928
20250428103335,60.60.0.8,60029,10.100.200.15,5001,3,48.0-49.0,11141120,89128960
20250428103336,60.60.0.8,60029,10.100.200.15,5001,3,49.0-50.0,10616832,84934656
20250428103337,60.60.0.8,60029,10.100.200.15,5001,3,50.0-51.0,9699328,77594624
20250428103338,60.60.0.8,60029,10.100.200.15,5001,3,51.0-52.0,10616832,84934656
20250428103339,60.60.0.8,60029,10.100.200.15,5001,3,52.0-53.0,10354688,82837504
20250428103340,60.60.0.8,60029,10.100.200.15,5001,3,53.0-54.0,7864320,62914560
20250428103341,60.60.0.8,60029,10.100.200.15,5001,3,54.0-55.0,8126464,65011712
20250428103342,60.60.0.8,60029,10.100.200.15,5001,3,55.0-56.0,10616832,84934656
20250428103343,60.60.0.8,60029,10.100.200.15,5001,3,56.0-57.0,11010048,88080384
20250428103344,60.60.0.8,60029,10.100.200.15,5001,3,57.0-58.0,10223616,81788928
20250428103345,60.60.0.8,60029,10.100.200.15,5001,3,58.0-59.0,10747904,85983232
20250428103346,60.60.0.8,60029,10.100.200.15,5001,3,59.0-60.0,9437184,75497472
20250428103346,60.60.0.8,60029,10.100.200.15,5001,3,60.0-60.1,262144,17283982
20250428103346,60.60.0.8,60029,10.100.200.15,5001,3,0.0-60.1,627703868,83524940
