#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,_result,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:14.154Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:15.179Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:16.261Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:17.302Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:18.345Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:19.381Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:20.37Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:21.445Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:22.499Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:23.546Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:24.573Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:25.611Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:26.621Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:27.674Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:28.751Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:29.816Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:30.868Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:31.918Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:32.957Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:33.967Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:35.055Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:36.098Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:37.154Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:38.157Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:39.25Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:40.239Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:41.271Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:42.359Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:43.397Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:44.423Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:45.44Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:46.495Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:47.533Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:48.598Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:49.667Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:50.723Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:51.756Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:52.794Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:53.815Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:54.877Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:55.951Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:56.937Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:58.001Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:59.02Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:00.08Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:01.106Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:02.148Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:03.136Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:04.255Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:05.271Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:06.287Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:07.334Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:08.364Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:09.459Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:10.443Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:11.493Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:12.518Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:13.561Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:14.601Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:15.639Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:16.697Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:17.728Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:18.741Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:19.944Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:20.85Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:21.874Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:22.876Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:23.944Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:25.012Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:26.068Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:27.123Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:28.129Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:29.167Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:30.249Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:31.267Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:32.335Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:33.368Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:34.396Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:35.415Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:36.458Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:37.506Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:38.487Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:39.571Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:40.637Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:41.615Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:42.699Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:43.723Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:44.78Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:45.801Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:46.862Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:47.943Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:48.927Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:49.978Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:51.025Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:52.067Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:53.112Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:54.137Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:55.197Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:56.21Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:57.23Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:58.303Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:59.325Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:00.439Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:01.461Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:02.484Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:03.535Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:04.591Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:05.632Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:06.67Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:07.717Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:08.792Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:09.855Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:10.873Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:11.955Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:12.989Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:14.048Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:48:15.063Z,8348065792,avaible_memory,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:14.154Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:15.179Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:16.261Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:17.302Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:18.345Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:19.381Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:20.37Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:21.445Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:22.499Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:23.546Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:24.573Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:25.611Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:26.621Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:27.674Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:28.751Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:29.816Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:30.868Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:31.918Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:32.957Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:33.967Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:35.055Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:36.098Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:37.154Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:38.157Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:39.25Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:40.239Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:41.271Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:42.359Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:43.397Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:44.423Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:45.44Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:46.495Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:47.533Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:48.598Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:49.667Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:50.723Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:51.756Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:52.794Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:53.815Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:54.877Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:55.951Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:56.937Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:58.001Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:46:59.02Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:00.08Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:01.106Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:02.148Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:03.136Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:04.255Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:05.271Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:06.287Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:07.334Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:08.364Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:09.459Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:10.443Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:11.493Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:12.518Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:13.561Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:14.601Z,0,block_io_readbytes,/amf
,,1,2025-04-28T10:43:15.879513052Z,2025-04-28T10:48:15.879513052Z,2025-04-28T10:47:15.639Z,0,block_io_readbytes,/amf
