20250428105404,60.60.0.3,54727,10.100.200.15,5001,3,0.0-1.0,11665468,93323744
20250428105405,60.60.0.3,54727,10.100.200.15,5001,3,1.0-2.0,9961472,79691776
20250428105406,60.60.0.3,54727,10.100.200.15,5001,3,2.0-3.0,13500416,108003328
20250428105407,60.60.0.3,54727,10.100.200.15,5001,3,3.0-4.0,10747904,85983232
20250428105408,60.60.0.3,54727,10.100.200.15,5001,3,4.0-5.0,8388608,67108864
20250428105409,60.60.0.3,54727,10.100.200.15,5001,3,5.0-6.0,12058624,96468992
20250428105410,60.60.0.3,54727,10.100.200.15,5001,3,6.0-7.0,11534336,92274688
20250428105411,60.60.0.3,54727,10.100.200.15,5001,3,7.0-8.0,12189696,97517568
20250428105412,60.60.0.3,54727,10.100.200.15,5001,3,8.0-9.0,12320768,98566144
20250428105413,60.60.0.3,54727,10.100.200.15,5001,3,9.0-10.0,7602176,60817408
20250428105414,60.60.0.3,54727,10.100.200.15,5001,3,10.0-11.0,13369344,106954752
20250428105415,60.60.0.3,54727,10.100.200.15,5001,3,11.0-12.0,13762560,110100480
20250428105416,60.60.0.3,54727,10.100.200.15,5001,3,12.0-13.0,13107200,104857600
20250428105417,60.60.0.3,54727,10.100.200.15,5001,3,13.0-14.0,12582912,100663296
20250428105418,60.60.0.3,54727,10.100.200.15,5001,3,14.0-15.0,6946816,55574528
20250428105419,60.60.0.3,54727,10.100.200.15,5001,3,15.0-16.0,7733248,61865984
20250428105420,60.60.0.3,54727,10.100.200.15,5001,3,16.0-17.0,8912896,71303168
20250428105421,60.60.0.3,54727,10.100.200.15,5001,3,17.0-18.0,13369344,106954752
20250428105422,60.60.0.3,54727,10.100.200.15,5001,3,18.0-19.0,10878976,87031808
20250428105423,60.60.0.3,54727,10.100.200.15,5001,3,19.0-20.0,10616832,84934656
20250428105424,60.60.0.3,54727,10.100.200.15,5001,3,20.0-21.0,9175040,73400320
20250428105425,60.60.0.3,54727,10.100.200.15,5001,3,21.0-22.0,9043968,72351744
20250428105426,60.60.0.3,54727,10.100.200.15,5001,3,22.0-23.0,8519680,68157440
20250428105427,60.60.0.3,54727,10.100.200.15,5001,3,23.0-24.0,9699328,77594624
20250428105428,60.60.0.3,54727,10.100.200.15,5001,3,24.0-25.0,8650752,69206016
20250428105429,60.60.0.3,54727,10.100.200.15,5001,3,25.0-26.0,9961472,79691776
20250428105430,60.60.0.3,54727,10.100.200.15,5001,3,26.0-27.0,10092544,80740352
20250428105431,60.60.0.3,54727,10.100.200.15,5001,3,27.0-28.0,9306112,74448896
20250428105432,60.60.0.3,54727,10.100.200.15,5001,3,28.0-29.0,9699328,77594624
20250428105433,60.60.0.3,54727,10.100.200.15,5001,3,29.0-30.0,9699328,77594624
20250428105434,60.60.0.3,54727,10.100.200.15,5001,3,30.0-31.0,7602176,60817408
20250428105435,60.60.0.3,54727,10.100.200.15,5001,3,31.0-32.0,8781824,70254592
20250428105436,60.60.0.3,54727,10.100.200.15,5001,3,32.0-33.0,6422528,51380224
20250428105437,60.60.0.3,54727,10.100.200.15,5001,3,33.0-34.0,7995392,63963136
20250428105438,60.60.0.3,54727,10.100.200.15,5001,3,34.0-35.0,8781824,70254592
20250428105439,60.60.0.3,54727,10.100.200.15,5001,3,35.0-36.0,8781824,70254592
20250428105440,60.60.0.3,54727,10.100.200.15,5001,3,36.0-37.0,10223616,81788928
20250428105441,60.60.0.3,54727,10.100.200.15,5001,3,37.0-38.0,8781824,70254592
20250428105442,60.60.0.3,54727,10.100.200.15,5001,3,38.0-39.0,9699328,77594624
20250428105443,60.60.0.3,54727,10.100.200.15,5001,3,39.0-40.0,9043968,72351744
20250428105444,60.60.0.3,54727,10.100.200.15,5001,3,40.0-41.0,8781824,70254592
20250428105445,60.60.0.3,54727,10.100.200.15,5001,3,41.0-42.0,8650752,69206016
20250428105446,60.60.0.3,54727,10.100.200.15,5001,3,42.0-43.0,8388608,67108864
20250428105447,60.60.0.3,54727,10.100.200.15,5001,3,43.0-44.0,9568256,76546048
20250428105448,60.60.0.3,54727,10.100.200.15,5001,3,44.0-45.0,9961472,79691776
20250428105449,60.60.0.3,54727,10.100.200.15,5001,3,45.0-46.0,9437184,75497472
20250428105450,60.60.0.3,54727,10.100.200.15,5001,3,46.0-47.0,9961472,79691776
