20250428103955,60.60.0.1,53165,10.100.200.14,5001,3,0.0-1.0,50855996,406847968
20250428103956,60.60.0.1,53165,10.100.200.14,5001,3,1.0-2.0,58720256,469762048
20250428103957,60.60.0.1,53165,10.100.200.14,5001,3,2.0-3.0,58851328,470810624
20250428103958,60.60.0.1,53165,10.100.200.14,5001,3,3.0-4.0,56754176,454033408
20250428103959,60.60.0.1,53165,10.100.200.14,5001,3,4.0-5.0,56098816,448790528
20250428104000,60.60.0.1,53165,10.100.200.14,5001,3,5.0-6.0,62652416,501219328
20250428104001,60.60.0.1,53165,10.100.200.14,5001,3,6.0-7.0,58720256,469762048
20250428104002,60.60.0.1,53165,10.100.200.14,5001,3,7.0-8.0,60293120,482344960
20250428104003,60.60.0.1,53165,10.100.200.14,5001,3,8.0-9.0,60293120,482344960
20250428104004,60.60.0.1,53165,10.100.200.14,5001,3,9.0-10.0,57409536,459276288
20250428104005,60.60.0.1,53165,10.100.200.14,5001,3,10.0-11.0,58589184,468713472
20250428104006,60.60.0.1,53165,10.100.200.14,5001,3,11.0-12.0,58589184,468713472
20250428104007,60.60.0.1,53165,10.100.200.14,5001,3,12.0-13.0,58720256,469762048
20250428104008,60.60.0.1,53165,10.100.200.14,5001,3,13.0-14.0,59375616,475004928
20250428104009,60.60.0.1,53165,10.100.200.14,5001,3,14.0-15.0,60293120,482344960
20250428104010,60.60.0.1,53165,10.100.200.14,5001,3,15.0-16.0,60686336,485490688
20250428104011,60.60.0.1,53165,10.100.200.14,5001,3,16.0-17.0,58720256,469762048
20250428104012,60.60.0.1,53165,10.100.200.14,5001,3,17.0-18.0,59375616,475004928
20250428104013,60.60.0.1,53165,10.100.200.14,5001,3,18.0-19.0,58589184,468713472
20250428104014,60.60.0.1,53165,10.100.200.14,5001,3,19.0-20.0,61210624,489684992
20250428104015,60.60.0.1,53165,10.100.200.14,5001,3,20.0-21.0,57147392,457179136
20250428104016,60.60.0.1,53165,10.100.200.14,5001,3,21.0-22.0,57802752,462422016
20250428104017,60.60.0.1,53165,10.100.200.14,5001,3,22.0-23.0,50987008,407896064
20250428104018,60.60.0.1,53165,10.100.200.14,5001,3,23.0-24.0,50069504,400556032
20250428104019,60.60.0.1,53165,10.100.200.14,5001,3,24.0-25.0,50200576,401604608
20250428104020,60.60.0.1,53165,10.100.200.14,5001,3,25.0-26.0,38141952,305135616
20250428104021,60.60.0.1,53165,10.100.200.14,5001,3,26.0-27.0,48365568,386924544
20250428104022,60.60.0.1,53165,10.100.200.14,5001,3,27.0-28.0,49807360,398458880
20250428104023,60.60.0.1,53165,10.100.200.14,5001,3,28.0-29.0,50462720,403701760
20250428104024,60.60.0.1,53165,10.100.200.14,5001,3,29.0-30.0,42729472,341835776
20250428104025,60.60.0.1,53165,10.100.200.14,5001,3,30.0-31.0,41811968,334495744
20250428104026,60.60.0.1,53165,10.100.200.14,5001,3,31.0-32.0,51118080,408944640
20250428104027,60.60.0.1,53165,10.100.200.14,5001,3,32.0-33.0,49414144,395313152
20250428104028,60.60.0.1,53165,10.100.200.14,5001,3,33.0-34.0,48496640,387973120
20250428104029,60.60.0.1,53165,10.100.200.14,5001,3,34.0-35.0,49938432,399507456
20250428104030,60.60.0.1,53165,10.100.200.14,5001,3,35.0-36.0,45219840,361758720
20250428104031,60.60.0.1,53165,10.100.200.14,5001,3,36.0-37.0,48496640,387973120
20250428104032,60.60.0.1,53165,10.100.200.14,5001,3,37.0-38.0,49152000,393216000
20250428104033,60.60.0.1,53165,10.100.200.14,5001,3,38.0-39.0,38666240,309329920
20250428104034,60.60.0.1,53165,10.100.200.14,5001,3,39.0-40.0,50069504,400556032
20250428104035,60.60.0.1,53165,10.100.200.14,5001,3,40.0-41.0,47316992,378535936
20250428104036,60.60.0.1,53165,10.100.200.14,5001,3,41.0-42.0,36700160,293601280
20250428104037,60.60.0.1,53165,10.100.200.14,5001,3,42.0-43.0,46399488,371195904
20250428104038,60.60.0.1,53165,10.100.200.14,5001,3,43.0-44.0,45875200,367001600
20250428104039,60.60.0.1,53165,10.100.200.14,5001,3,44.0-45.0,48889856,391118848
20250428104040,60.60.0.1,53165,10.100.200.14,5001,3,45.0-46.0,47316992,378535936
20250428104041,60.60.0.1,53165,10.100.200.14,5001,3,46.0-47.0,49414144,395313152
20250428104042,60.60.0.1,53165,10.100.200.14,5001,3,47.0-48.0,50593792,404750336
20250428104043,60.60.0.1,53165,10.100.200.14,5001,3,48.0-49.0,48234496,385875968
20250428104044,60.60.0.1,53165,10.100.200.14,5001,3,49.0-50.0,50462720,403701760
20250428104045,60.60.0.1,53165,10.100.200.14,5001,3,50.0-51.0,47316992,378535936
20250428104046,60.60.0.1,53165,10.100.200.14,5001,3,51.0-52.0,49152000,393216000
20250428104047,60.60.0.1,53165,10.100.200.14,5001,3,52.0-53.0,51904512,415236096
20250428104048,60.60.0.1,53165,10.100.200.14,5001,3,53.0-54.0,49283072,394264576
20250428104049,60.60.0.1,53165,10.100.200.14,5001,3,54.0-55.0,49676288,397410304
20250428104050,60.60.0.1,53165,10.100.200.14,5001,3,55.0-56.0,52428800,419430400
20250428104051,60.60.0.1,53165,10.100.200.14,5001,3,56.0-57.0,51904512,415236096
20250428104052,60.60.0.1,53165,10.100.200.14,5001,3,57.0-58.0,50200576,401604608
20250428104053,60.60.0.1,53165,10.100.200.14,5001,3,58.0-59.0,49807360,398458880
20250428104054,60.60.0.1,53165,10.100.200.14,5001,3,59.0-60.0,50331648,402653184
20250428104054,60.60.0.1,53165,10.100.200.14,5001,3,60.0-60.0,262144,1172903803
20250428104054,60.60.0.1,53165,10.100.200.14,5001,3,0.0-60.0,3116367932,415503342
