#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,_result,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:00.198Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:01.238Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:02.261Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:03.278Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:04.34Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:05.372Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:06.414Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:07.469Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:08.516Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:09.56Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:10.595Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:11.643Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:12.639Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:13.71Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:14.752Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:15.813Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:16.84Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:17.913Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:18.899Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:19.968Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:21.002Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:22.074Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:23.052Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:24.138Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:25.176Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:26.19Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:27.21Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:28.274Z,8348065792,avaible_memory,/amf
,,0,2025-04-28T10:18:03.750765378Z,2025-04-28T10:23:03.750765378Z,2025-04-28T10:21:29.275Z,8348065792,avaible_memory,/amf
