20250428101813,60.60.0.1,45999,10.100.200.14,5001,3,0.0-1.0,52559932,420479456
20250428101814,60.60.0.1,45999,10.100.200.14,5001,3,1.0-2.0,57802752,462422016
20250428101815,60.60.0.1,45999,10.100.200.14,5001,3,2.0-3.0,60162048,481296384
20250428101816,60.60.0.1,45999,10.100.200.14,5001,3,3.0-4.0,53346304,426770432
20250428101817,60.60.0.1,45999,10.100.200.14,5001,3,4.0-5.0,57278464,458227712
20250428101818,60.60.0.1,45999,10.100.200.14,5001,3,5.0-6.0,60424192,483393536
20250428101819,60.60.0.1,45999,10.100.200.14,5001,3,6.0-7.0,57671680,461373440
20250428101820,60.60.0.1,45999,10.100.200.14,5001,3,7.0-8.0,56360960,450887680
20250428101821,60.60.0.1,45999,10.100.200.14,5001,3,8.0-9.0,59375616,475004928
20250428101822,60.60.0.1,45999,10.100.200.14,5001,3,9.0-10.0,59768832,478150656
20250428101823,60.60.0.1,45999,10.100.200.14,5001,3,10.0-11.0,57409536,459276288
20250428101824,60.60.0.1,45999,10.100.200.14,5001,3,11.0-12.0,55705600,445644800
20250428101825,60.60.0.1,45999,10.100.200.14,5001,3,12.0-13.0,61472768,491782144
20250428101826,60.60.0.1,45999,10.100.200.14,5001,3,13.0-14.0,60555264,484442112
20250428101827,60.60.0.1,45999,10.100.200.14,5001,3,14.0-15.0,57671680,461373440
20250428101828,60.60.0.1,45999,10.100.200.14,5001,3,15.0-16.0,56623104,452984832
20250428101829,60.60.0.1,45999,10.100.200.14,5001,3,16.0-17.0,58982400,471859200
20250428101830,60.60.0.1,45999,10.100.200.14,5001,3,17.0-18.0,57278464,458227712
20250428101831,60.60.0.1,45999,10.100.200.14,5001,3,18.0-19.0,54263808,434110464
20250428101832,60.60.0.1,45999,10.100.200.14,5001,3,19.0-20.0,49676288,397410304
20250428101833,60.60.0.1,45999,10.100.200.14,5001,3,20.0-21.0,50331648,402653184
20250428101834,60.60.0.1,45999,10.100.200.14,5001,3,21.0-22.0,39583744,316669952
20250428101835,60.60.0.1,45999,10.100.200.14,5001,3,22.0-23.0,26476544,211812352
20250428101836,60.60.0.1,45999,10.100.200.14,5001,3,23.0-24.0,30932992,247463936
20250428101837,60.60.0.1,45999,10.100.200.14,5001,3,24.0-25.0,39190528,313524224
20250428101838,60.60.0.1,45999,10.100.200.14,5001,3,25.0-26.0,50331648,402653184
20250428101839,60.60.0.1,45999,10.100.200.14,5001,3,26.0-27.0,47054848,376438784
20250428101840,60.60.0.1,45999,10.100.200.14,5001,3,27.0-28.0,45744128,365953024
20250428101841,60.60.0.1,45999,10.100.200.14,5001,3,28.0-29.0,44564480,356515840
20250428101842,60.60.0.1,45999,10.100.200.14,5001,3,29.0-30.0,41680896,333447168
20250428101843,60.60.0.1,45999,10.100.200.14,5001,3,30.0-31.0,48234496,385875968
20250428101844,60.60.0.1,45999,10.100.200.14,5001,3,31.0-32.0,48234496,385875968
20250428101845,60.60.0.1,45999,10.100.200.14,5001,3,32.0-33.0,42729472,341835776
20250428101846,60.60.0.1,45999,10.100.200.14,5001,3,33.0-34.0,49807360,398458880
20250428101847,60.60.0.1,45999,10.100.200.14,5001,3,34.0-35.0,48103424,384827392
20250428101848,60.60.0.1,45999,10.100.200.14,5001,3,35.0-36.0,45875200,367001600
20250428101849,60.60.0.1,45999,10.100.200.14,5001,3,36.0-37.0,46006272,368050176
20250428101850,60.60.0.1,45999,10.100.200.14,5001,3,37.0-38.0,49545216,396361728
20250428101851,60.60.0.1,45999,10.100.200.14,5001,3,38.0-39.0,49152000,393216000
20250428101852,60.60.0.1,45999,10.100.200.14,5001,3,39.0-40.0,44957696,359661568
20250428101853,60.60.0.1,45999,10.100.200.14,5001,3,40.0-41.0,47054848,376438784
20250428101854,60.60.0.1,45999,10.100.200.14,5001,3,41.0-42.0,50331648,402653184
20250428101855,60.60.0.1,45999,10.100.200.14,5001,3,42.0-43.0,49676288,397410304
20250428101856,60.60.0.1,45999,10.100.200.14,5001,3,43.0-44.0,32374784,258998272
20250428101857,60.60.0.1,45999,10.100.200.14,5001,3,44.0-45.0,28049408,224395264
20250428101858,60.60.0.1,45999,10.100.200.14,5001,3,45.0-46.0,33816576,270532608
20250428101859,60.60.0.1,45999,10.100.200.14,5001,3,46.0-47.0,35651584,285212672
20250428101900,60.60.0.1,45999,10.100.200.14,5001,3,47.0-48.0,47448064,379584512
20250428101901,60.60.0.1,45999,10.100.200.14,5001,3,48.0-49.0,47316992,378535936
20250428101902,60.60.0.1,45999,10.100.200.14,5001,3,49.0-50.0,41811968,334495744
20250428101903,60.60.0.1,45999,10.100.200.14,5001,3,50.0-51.0,42467328,339738624
